"","country","iso2","iso3","iso_numeric","g_whoregion","year","new_sp","new_sn","new_su","new_ep","new_oth","ret_rel","ret_taf","ret_tad","ret_oth","newret_oth","new_labconf","new_clindx","ret_rel_labconf","ret_rel_clindx","ret_rel_ep","ret_nrel","new_foreign","new_sspct","new_tbdeaths","tot_newrel","new_sp_m04","new_sp_m514","new_sp_m014","new_sp_m1524","new_sp_m2534","new_sp_m3544","new_sp_m4554","new_sp_m5564","new_sp_m65","new_sp_mu","new_sp_f04","new_sp_f514","new_sp_f014","new_sp_f1524","new_sp_f2534","new_sp_f3544","new_sp_f4554","new_sp_f5564","new_sp_f65","new_sp_fu","new_sn_m04","new_sn_m514","new_sn_m014","new_sn_m1524","new_sn_m2534","new_sn_m3544","new_sn_m4554","new_sn_m5564","new_sn_m65","new_sn_m15plus","new_sn_mu","new_sn_f04","new_sn_f514","new_sn_f014","new_sn_f1524","new_sn_f2534","new_sn_f3544","new_sn_f4554","new_sn_f5564","new_sn_f65","new_sn_f15plus","new_sn_fu","new_sn_sexunk04","new_sn_sexunk514","new_sn_sexunk014","new_sn_sexunk15plus","new_ep_m04","new_ep_m514","new_ep_m014","new_ep_m1524","new_ep_m2534","new_ep_m3544","new_ep_m4554","new_ep_m5564","new_ep_m65","new_ep_m15plus","new_ep_mu","new_ep_f04","new_ep_f514","new_ep_f014","new_ep_f1524","new_ep_f2534","new_ep_f3544","new_ep_f4554","new_ep_f5564","new_ep_f65","new_ep_f15plus","new_ep_fu","new_ep_sexunk04","new_ep_sexunk514","new_ep_sexunk014","new_ep_sexunk15plus","new_ep_sexunkageunk","rel_in_agesex_flg","newrel_m04","newrel_m514","newrel_m014","newrel_m1524","newrel_m2534","newrel_m3544","newrel_m4554","newrel_m5564","newrel_m65","newrel_m15plus","newrel_mu","newrel_f04","newrel_f514","newrel_f014","newrel_f1524","newrel_f2534","newrel_f3544","newrel_f4554","newrel_f5564","newrel_f65","newrel_f15plus","newrel_fu","newrel_sexunk04","newrel_sexunk514","newrel_sexunk014","newrel_sexunk15plus","newrel_sexunkageunk","rdst_new","rdst_ret","rdst_unk","mdr","rr_nmdr","unconf_mdr_tx","conf_mdr_tx","conf_xdr_tx","mdrxdr_bdq_used","mdrxdr_bdq_tx","dst_rlt_new","dst_rlt_ret","dst_rlt_unk","mdr_new","mdr_ret","mdr_unk","xpert_new","xpert_ret","xpert_unk","xpert_dr_r_new","xpert_dr_r_ret","xpert_dr_r_unk","mdr_dst_rlt","xdr","hivtest","hivtest_pos","hiv_cpt","hiv_art","hiv_tbscr","hiv_reg","hiv_ipt","hiv_reg_new","female_tb"
"5008","Paraguay","PY","PRY",600,"AMR",2010,1318,244,255,269,86,105,9,53,47,75,1404,NA,NA,NA,NA,NA,10,14018,244,2277,1,17,18,163,244,129,143,103,99,11,1,17,18,106,99,39,50,46,45,5,45,35,80,28,28,32,29,36,55,208,8,49,24,73,23,24,8,27,13,33,128,2,NA,NA,NA,NA,NA,9,14,23,41,26,22,22,25,159,3,3,13,16,11,20,12,10,9,14,76,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,5,NA,NA,NA,115,52,4,0,1,0,NA,NA,NA,NA,NA,NA,0,0,817,144,0,96,NA,NA,NA,NA,420
"5009","Paraguay","PY","PRY",600,"AMR",2011,1371,288,227,251,108,127,9,38,130,0,1479,NA,NA,NA,NA,NA,19,NA,NA,2372,2,7,9,182,238,135,151,124,103,6,1,13,14,110,103,55,39,36,62,4,83,31,114,26,39,36,31,38,33,203,5,42,26,68,30,19,17,24,14,17,121,4,NA,NA,NA,NA,NA,10,16,26,39,35,18,19,13,150,0,3,10,13,17,21,15,2,7,8,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0,3,0,NA,NA,227,93,7,0,5,0,0,0,0,0,0,0,4,0,1533,174,44,98,231,310,NA,NA,432
"5010","Paraguay","PY","PRY",600,"AMR",2012,1391,221,273,221,187,123,16,53,138,0,1578,NA,NA,NA,NA,NA,34,NA,NA,2416,1,3,4,180,230,158,143,116,129,7,4,12,16,95,98,60,55,38,60,2,66,42,108,27,34,30,31,32,36,190,2,50,33,83,23,27,7,25,11,17,110,1,NA,NA,NA,NA,NA,12,15,20,29,23,23,13,21,129,0,6,4,10,15,20,10,6,9,7,67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,0,6,0,NA,NA,235,89,5,1,6,0,0,0,0,0,0,0,7,0,1956,153,93,121,412,728,NA,NA,434
"5011","Paraguay","PY","PRY",600,"AMR",2013,NA,NA,NA,208,NA,NA,NA,NA,NA,NA,1426,435,143,40,3,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,59,40,99,266,380,226,237,168,184,1461,7,36,48,84,152,141,91,85,52,78,599,5,NA,NA,NA,NA,NA,267,117,0,5,3,1,4,0,0,NA,199,90,1,2,3,0,1,5,0,0,1,0,5,0,1815,178,66,121,381,685,NA,NA,NA
"5032","Peru","PE","PER",604,"AMR",2000,22580,5106,912,5682,NA,4381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1106,38661,NA,NA,552,5290,2875,1546,1041,801,796,NA,NA,NA,633,3686,2472,1156,609,499,624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5033","Peru","PE","PER",604,"AMR",2001,21685,5249,925,5229,NA,4109,1173,1226,2399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37197,NA,NA,11,5591,2887,1550,979,843,696,NA,NA,NA,11,4015,2382,1117,626,480,497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5034","Peru","PE","PER",604,"AMR",2002,20533,5465,1005,5137,NA,3952,NA,NA,1047,NA,25998,NA,NA,NA,NA,NA,NA,NA,NA,36092,NA,NA,65,983,622,298,194,164,138,NA,NA,NA,62,688,496,251,129,96,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5035","Peru","PE","PER",604,"AMR",2003,18504,4070,1020,4361,NA,3318,476,518,NA,791,19475,NA,NA,NA,NA,NA,NA,NA,NA,31273,NA,NA,101,758,506,355,206,139,165,NA,NA,NA,107,659,380,228,138,106,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565,452,15,NA,NA,NA,NA,NA
"5036","Peru","PE","PER",604,"AMR",2004,18289,4500,1041,4966,883,3403,642,552,523,332,19172,NA,NA,NA,NA,NA,NA,NA,NA,33082,NA,NA,385,3860,2085,1357,894,747,675,NA,NA,NA,410,3258,1935,1094,678,440,471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5037","Peru","PE","PER",604,"AMR",2005,18490,4671,921,5335,809,3195,758,579,457,326,19299,NA,NA,NA,NA,NA,NA,1200000,NA,33421,NA,NA,371,3802,2670,1513,1075,641,708,NA,NA,NA,375,2674,2111,1046,699,333,472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2748,NA,NA,NA,NA,NA,NA,NA,2336,NA,NA,2102,646,NA,NA,NA,NA,NA,NA,NA,NA,668,668,NA,NA,1066,NA,1214,NA,NA
"5038","Peru","PE","PER",604,"AMR",2006,19251,5102,943,5035,835,3145,642,784,906,NA,20086,NA,NA,NA,NA,NA,NA,1262078,993,34311,36,364,400,4071,2470,1494,1106,884,869,NA,14,421,435,2713,1852,1082,762,557,556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1270,NA,NA,NA,NA,NA,NA,876,1123,NA,736,534,NA,NA,NA,NA,NA,NA,NA,NA,NA,5200,31,0,15,NA,2661,NA,NA,8378
"5039","Peru","PE","PER",604,"AMR",2007,17796,4697,813,5312,775,3014,713,489,925,0,18571,NA,NA,NA,NA,NA,0,1342259,916,32407,10,385,395,3436,2239,1585,1152,654,702,NA,5,330,335,2684,1603,1127,813,402,669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,945,NA,NA,NA,NA,NA,NA,171,1198,0,114,831,0,NA,NA,NA,NA,NA,NA,709,52,18575,860,0,0,2379,2718,1519,NA,7963
"5040","Peru","PE","PER",604,"AMR",2008,17989,4416,760,5137,831,3060,693,781,0,0,18820,NA,NA,NA,NA,NA,0,1361575,917,32193,10,74,84,3406,2233,1564,1121,608,921,0,5,47,52,2644,1599,1112,791,373,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1074,NA,NA,1055,NA,NA,NA,243,1178,0,155,919,0,NA,NA,NA,NA,NA,NA,838,71,10636,775,0,128,2698,2698,2137,NA,7517
"5041","Peru","PE","PER",604,"AMR",2009,17391,4433,770,5380,871,2999,383,783,159,0,21824,NA,NA,NA,NA,NA,0,1280287,907,31844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1578,1602,NA,1856,NA,NA,NA,966,803,936,413,524,641,NA,NA,NA,NA,NA,NA,1578,75,11710,678,NA,123,NA,3274,1361,NA,NA
"5042","Peru","PE","PER",604,"AMR",2010,17264,4596,605,5185,647,2776,384,925,95,NA,22507,NA,NA,NA,NA,NA,NA,1285600,1015,31073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1048,NA,654,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9539,853,NA,10,NA,NA,1183,NA,NA
"5043","Peru","PE","PER",604,"AMR",2011,17754,4428,736,5564,712,2047,388,735,480,0,18466,NA,NA,NA,NA,NA,NA,NA,NA,31241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,943,4221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438,5126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1663,334,216,1158,33,NA,NA,1199,598,0,808,350,0,0,0,0,0,0,0,771,33,7052,960,NA,657,NA,NA,NA,NA,NA
"5044","Peru","PE","PER",604,"AMR",2012,17653,3942,614,5233,583,1735,527,608,810,0,18236,NA,NA,NA,NA,NA,NA,NA,NA,29760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1225,131,285,1225,68,NA,NA,14484,1902,0,564,661,0,0,0,0,0,0,0,870,67,5836,979,NA,847,NA,NA,1416,NA,NA
"5045","Peru","PE","PER",604,"AMR",2013,NA,NA,NA,5588,NA,NA,NA,NA,NA,NA,17435,4481,1802,289,136,1321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,252,708,960,5129,3521,2319,1655,1443,1738,15805,0,263,591,854,2945,2219,1387,1372,860,1102,9885,0,NA,NA,NA,NA,NA,13601,3541,3317,1281,181,144,1281,68,1,1,1175,1197,9,612,669,0,NA,NA,NA,NA,NA,NA,844,77,20608,1243,440,795,NA,NA,1115,NA,NA
"6093","Suriname","SR","SUR",740,"AMR",2000,37,38,2,12,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,89,NA,NA,1,6,6,3,2,0,4,NA,NA,NA,2,3,6,3,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6094","Suriname","SR","SUR",740,"AMR",2001,36,21,2,14,NA,2,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,1,2,7,3,2,4,5,NA,NA,NA,0,2,5,3,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6095","Suriname","SR","SUR",740,"AMR",2002,42,27,3,23,NA,2,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,2,1,12,10,2,3,2,NA,NA,NA,0,3,2,4,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6096","Suriname","SR","SUR",740,"AMR",2003,35,40,6,11,NA,3,1,5,NA,10,35,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,0,5,1,13,6,1,6,NA,NA,NA,1,4,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,81,18,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,17,5,3,NA,NA,NA,NA,NA
"6097","Suriname","SR","SUR",740,"AMR",2004,37,39,1,12,5,3,1,2,0,0,91,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,0,6,8,14,6,2,4,NA,NA,NA,0,3,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,77,10,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,67,17,5,0,NA,NA,NA,NA,NA
"6098","Suriname","SR","SUR",740,"AMR",2005,49,52,2,6,2,6,0,2,0,0,111,NA,NA,NA,NA,NA,NA,NA,NA,117,NA,NA,0,7,8,12,6,3,4,NA,NA,NA,0,3,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,49,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,87,20,NA,2,NA,582,NA,NA,NA
"6099","Suriname","SR","SUR",740,"AMR",2006,63,40,3,16,1,4,0,5,2,2,63,NA,NA,NA,NA,NA,NA,NA,21,127,1,4,5,6,13,9,4,1,7,NA,0,2,2,1,4,1,8,0,2,NA,0,0,0,2,4,3,8,2,8,27,NA,1,0,1,1,3,3,1,4,3,15,NA,NA,NA,NA,NA,NA,0,0,2,0,3,0,2,1,8,NA,1,0,1,1,3,3,0,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,20
"6100","Suriname","SR","SUR",740,"AMR",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6101","Suriname","SR","SUR",740,"AMR",2008,68,21,3,13,1,2,0,5,0,0,84,NA,NA,NA,NA,NA,0,NA,18,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,44,3,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,101,28,2,9,NA,NA,NA,NA,NA
"6102","Suriname","SR","SUR",740,"AMR",2009,149,14,0,9,0,5,1,8,1,1,149,NA,NA,NA,NA,NA,6,360,17,177,1,1,2,11,17,21,20,11,10,0,0,1,1,5,13,11,11,11,5,0,0,0,0,1,0,1,1,3,1,7,0,0,1,1,2,0,2,1,1,0,6,0,NA,NA,NA,NA,NA,0,0,1,0,2,0,2,1,6,0,0,0,0,1,1,1,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,1,NA,NA,NA,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,143,44,5,22,NA,NA,NA,NA,58
