id,country,year,country_code,wb_income_group,wb_income_group_code,tb_incidence,tbincidence_hiv,num_incid_tb_cases,num_incid_tb_hiv_cases,case_det_rate,new_relapses_tb_cases,rate_deaths_hiv_neg_tb_cases,num_prev_tb_cases,num_deaths_tb_cases_exc_hiv,prev_tb_cases,new_extra_tb_cases,new_pulm_smear_neg_tb_cases,new_pulm_smear_pos_tb_cases,lab_DST_5million_pop,lab_culture_diagnosis_5million_pop,lab_smear_diagnosis_100k_pop,lab_second_DST_available,nat_ref_lab,GDP_constant_2000,GDP_constant_LCU,GDP_current_LCU,GDP_current_US,GDP_deflator,GDP_growth,GDP_per_capita_constant_2000,GDP_per_capita_constant_LCU,GDP_per_capita_current_LCU,GDP_per_capita_current_US,GDP_per_capita_growth,GDP_per_capita_PPP_constant_2005_international,GDP_per_capita_PPP_current_international,GDP_per_person_employed,GDP_PPP_constant_2005_international,GDP_PPP_current_2005_international,GNI_constant_2000_US,GNI_constant_LCU,GNI_current_LCU,GNI_current,GNI_growth,GNI_percapita_constant_2000_US,GNI_percapita_constant_LCU,GNI_percapita_current_LCU,GNI_percapita_growth,GNI_percapita_Atlas_method,GNI_percapita_PPP_constant_2005_international,GNI_percapita_PPP_current_international,GNI_Atlas_method_current,GNI_PPP_constant_2005_international,GNI_PPP_current_international,Health_expenditure_percapita_current,Health_expenditure_percapita_PPP_constant_2005_international,Health_expenditure_private_GDP,Health_expenditure_public_GDP,Health_expenditure_public_government_expenditure,Health_expenditure_total_health_expenditure,Health_expenditure_total,Urban_population,Urban_population_growth,Inflation_GDP_deflator,Population_in_urban_agglomerations,Poblacion_total_prision,tasa_encarcelamiento_100k,p_prision_preventiva,p_mujeres,p_menores_edad,p_extranjeros,n_prisiones,capacidad_sistema_penitenciario,p_nivel_ocupacion_SP,recorded_adult_percapita_consumption_in_litres_of_pure_alcohol,prevalecia_diabetes,prevalencia_consumo_tabaco,poblacion_total,e_inc_tb_inc_hiv_100k, e_inc_tb_inc_hiv_num,e_inc_tbhivpos_100k,e_inc_tbhivpos_num,e_inc_tb_inc_nohiv_100k, e_inc_tb_inc_nohiv_num,tb_notificados_all_form_num,nuevos_notificados_tasa_k,tb_pulm_not,tb_not_antestratado,p_deteccion,p_sp_among_new_pulm,c_new_sp_tsr,p_muertes_nuevos,p_fracaso_nuevos,p_abandono_nuevos,c_ret_tsr,p_muerte_antes_tratados,p_fracaso_antes_tratados,p_abandono_antes_tratados,e_mort_exc_tbhiv_100k,e_tbhiv_prct,hiv_reg_new,hiv_reg,hiv_tbscr,hivtest,hivtest_pos,p_pacientes_conocen_hiv_status,p_positividad,hiv_art_num,p_hiv_art,hiv_ipt_num,hiv_cpt_num,p_hiv_cpt,p_e_new_mdr_pcnt,e_new_mdr_num,p_e_ret_mdr_pcnt,e_ret_mdr_num,e_mdr_new_and_ret,num_Bact_VE_tested_MDR_TB,total_casos_confirmados_mdr,p_mdr_del_total_casos_notificados,vih_prevalence,y_educacion_prom,emision_PP_CO2_ton,IDH,p_menores_5a_bajo_peso,p_emigrantes,p_inmigrantes,t_neta_migracion,crec_anual_PBI_p,disponibilidad_calorias_kcal_dia_habitante,esperanza_vida_nacer_anos,gasto_nacional_salud_proporcion_PBI,incidencia_tuberculosis_por_100000_hab,Incidencia_tuberculosis_baciloscopia_positiva_100000_hab,INB_per_capita_internacionales_PPA_US,Poblacion_Miles,prevalencia_deficit_nutricional_ninos_menores_5anos_p,prevalencia_sobrepeso_poblacion_adulta_p_20_74_anos,Prevalencia_uso_tabaco_adolescentes_p_13_15anos,Proporcion_poblacion_usa_fuentes_mejoradas_agua_potable,proporcion_poblacion_utiliza_instalaciones_mejoradas_saneamiento,p_poblacion_menores_1ano_inmunizada_tuberculosis,proporcion_poblacion_urbana,razon_cruda_escolaridad_primaria,razon_medicos_10000_hab,tasa_alfabetizacion,tasa_crecimiento_anual_poblacion,tasa_incidencia_pobreza_sobre_base_1_25_dia_PPA,tasa_incidencia_pobreza_linea_pobreza_nacional,tasa_incidencia_SIDA_por_100000_hab,tasa_estimada_mortalidad_diabetes_mellitus_100000_hab,tasa_estimada_mortalidad_neoplasias_malignas_pulmon_traquea_bronquios_por_100000hab,tasa_estimada_mortalidad_tuberculosis_por_100000hab,prop_desem_fuerza_trabajo,ret_taf,ret_tad,ret_oth,tot_newrel,total_casos_tb,e_inc_num,captacion
355,Suriname,2007,SUR,Upper middle income,WB_UMI,56,23,280,120,NA,NA,2,340,10,67,NA,NA,NA,NA,NA,NA,NA,NA,1.29E+09,8060000,8.06E+09,2.94E+09,1.00E+05,5.11,2520,15.8,15800,5760,4.04,6550,6950,NA,3.34E+09,3.55E+09,NA,NA,8.31E+09,3.03E+09,NA,NA,NA,16300,NA,5180,NA,7170,2.64E+09,NA,3.66E+09,333,402,2.81,2.98,11.9,51.5,5.78,68,1.67,6.43,NA,1600,356,,,,,,,,5.48,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.4,7.2,4.8,0.672,,,,,5.1,2516,69.6,,,,6970,510,,,,92,82,,68,76.4,,,1,,,,36.7,8.2,1.4,,,,,,0,280,0
356,Suriname,2008,SUR,Upper middle income,WB_UMI,52,15,270,75,40,108,2.2,370,11,72,13,68,3,NA,NA,NA,"Yes, using laboratories within and outside the country",No,1.34E+09,8400000,9.70E+09,3.53E+09,116000,4.14,2600,16.3,18800,6860,3.15,6750,7330,NA,3.48E+09,3.78E+09,NA,NA,9.75E+09,3.55E+09,NA,NA,NA,18900,NA,6350,NA,7370,3.27E+09,NA,3.80E+09,396,423,3.06,2.71,11.9,47,5.77,68.5,1.6,15.5,NA,,,,,,,,,,5.77,,,900000,125,650,34,170,91,480,108,11.78,106,2,16.62,74,59,13,0,24,33,0,0,33,2.5,,,,,101,28,89,28,9,32,,2,7,,,,,,44,1,0.93,1.3,,,,,,,,4.1,2494,69.9,,21,13.2,7370,515,,,,92,82,,68.5,86.4,9,94.6,1,,,,32.2,8.3,2.5,,0,5,0,108,113,270,0.418518519
357,Suriname,2009,SUR,Upper middle income,WB_UMI,49,15,260,79,69,177,2.4,330,12,63,9,149,0,NA,NA,NA,"Yes, using laboratories in another country",Yes,1.38E+09,8650000,1.06E+10,3.88E+09,123000,3.01,2650,16.6,20500,7450,2.06,6890,7580,NA,3.58E+09,3.94E+09,NA,NA,1.07E+10,3.88E+09,NA,NA,NA,20500,NA,7010,NA,7590,3.64E+09,NA,3.95E+09,447,452,2.79,3.18,11.9,53.3,5.97,68.9,1.56,6.48,NA,915,175,,,,,,,,5.8,,,529419,49,260,15,79,34,181,177,32.49,172,5,68.08,91,67,11,1,16,50,8,0,42,2.4,,,,,143,44,76,31,22,50,,5,11,,,,,,1,1,0.56,1.2,7.2,,0.677,,,,,3,,70.2,,34,28.7,7570,520,,,19.2,92,83,,68.9,86,,,0.9,,,,29.2,8.5,2.3,,1,8,1,177,187,260,0.719230769
358,Suriname,2010,SUR,Upper middle income,WB_UMI,46,16,240,82,80,194,2.5,290,13,56,14,130,3,0,9.5,0.6,"Yes, using laboratories in another country",Yes,1.44E+09,9010000,1.20E+10,4.37E+09,133000,4.14,2740,17.2,22900,8320,3.19,7110,7880,NA,3.73E+09,4.13E+09,NA,NA,1.17E+10,4.26E+09,NA,NA,NA,22300,NA,7630,NA,7690,4.00E+09,NA,4.03E+09,472,449,2.75,2.94,11.9,51.7,5.69,69.3,1.54,8.22,NA,,,,,,,,,,,10.3,,529419,46,240,16,82,30,158,194,35.51,188,6,80.83,76,60,12,0,4,54,27,0,0,2.5,,,,,173,58,85,34,22,38,,6,10,,,,,,1,0,0,1.1,7.2,,0.679,7.2,39,7.5,-2,4.1,,70.4,,37,24.8,7710,525,,,,92,83,,69.3,,,94.7,0.9,,,,,,,,0,7,3,194,204,240,0.85
359,Suriname,2011,SUR,Upper middle income,WB_UMI,44,14,230,75,53,124,2.7,270,15,51,20,64,3,0,9.4,0.6,No,Yes,1.50E+09,9430000,1.41E+10,4.30E+09,149000,4.67,2840,17.8,26600,8130,3.73,7380,8350,NA,3.91E+09,4.42E+09,NA,NA,1.32E+10,4.04E+09,NA,NA,NA,25000,NA,7840,NA,7850,4.15E+09,NA,4.15E+09,459,541,2.48,2.81,11.9,53.2,5.29,69.7,1.48,12.1,NA,1010,191,0.55,4.9,5.7,19.3,24,1277,79.1,,8.65,,529419,44,230,14,75,30,155,124,22,119,5,53.91,65,76,,,,,,,,2.7,32,,,,118,38,90,32,20,53,,7,18,2.1,2.1,11,1.2,3.3,,0,0,1,7.2,,0.681,,,,,,,70.7,,,,,529,,,,92,83,,69.7,,,,0.9,,,,,,,,0,4,2,124,130,230,0.565217391
360,Suriname,2012,SUR,Upper middle income,WB_UMI,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,Trinidad and Tobago,1995,TTO,High income,WB_HI,16,2.2,200,28,81,166,2.6,240,33,19,12,7,5,NA,NA,NA,NA,NA,6.40E+09,4.03E+10,3.17E+10,5.33E+09,78.7,3.95,5070,31900,25100,4220,3.26,11200,9090,27600,1.41E+10,1.15E+10,5.91E+09,3.72E+10,2.89E+10,4.86E+09,3.7,4680,29500,22900,3,3870,10300,8300,4.88E+09,1.31E+10,1.05E+10,198,427,2.46,2.23,7.91,47.6,4.69,9.62,2.96,4.02,NA,4019,316,,,,,,,,1.97,,,1000000,16,200,2.2,28,13.8,172,109,8.7,87,22,54.5,9,40,1,10,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,0,0.8,,,,,,,,4,,68.9,,13.2,0.6,8300,1261,,,,90,92,,9.6,,8,,0.6,,,25.9,,,,17.2,,,,166,166,200,0.83
362,Trinidad and Tobago,1996,TTO,High income,WB_HI,17,2.7,220,35,94,204,2.7,250,34,20,6,58,40,NA,NA,NA,NA,NA,6.65E+09,4.19E+10,3.46E+10,5.76E+09,82.6,3.95,5240,33000,27300,4540,3.34,11500,9560,28700,1.47E+10,1.21E+10,6.10E+09,3.84E+10,3.15E+10,5.24E+09,3.2,4800,30300,24800,2.59,4110,10600,8710,5.22E+09,1.35E+10,1.10E+10,197,414,2.35,1.98,6.82,45.8,4.33,9.86,3.07,4.97,NA,,359,,,,,,,,2.4,,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9,,,,,,,,3.9,,68.9,,16.1,4.6,8710,1269,,,,90,92,,9.8,86.9,9,,0.5,,,25.5,,,,16.3,,,,204,204,220,0.927272727
363,Trinidad and Tobago,1997,TTO,High income,WB_HI,18,3.3,230,42,110,260,2.8,260,36,20,16,52,140,NA,NA,NA,NA,NA,6.83E+09,4.30E+10,3.59E+10,5.74E+09,83.4,2.7,5350,33700,28100,4500,2.17,11800,9960,29800,1.50E+10,1.27E+10,6.41E+09,4.04E+10,3.35E+10,5.36E+09,5.23,5030,31700,26300,4.68,4270,11100,9300,5.45E+09,1.42E+10,1.19E+10,187,414,2.23,1.93,5.29,46.3,4.16,10.1,2.95,0.982,NA,,353,,,,,,,,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,2.7,,68.8,,20.4,4.1,9300,1275,,,,90,92,,10.1,85.5,8,,0.5,,,23.3,,,,15,,,,260,260,230,1.130434783
364,Trinidad and Tobago,1998,TTO,High income,WB_HI,18,3.7,230,47,85,199,2.8,260,36,20,9,82,16,NA,NA,NA,NA,NA,7.36E+09,4.64E+10,3.81E+10,6.04E+09,82.1,7.77,5740,36200,29700,4720,7.27,12700,10800,31000,1.62E+10,1.39E+10,7.00E+09,4.41E+10,3.59E+10,5.70E+09,9.09,5460,34400,28000,8.58,4470,12100,10200,5.73E+09,1.55E+10,1.31E+10,174,399,2.23,1.45,4.33,39.5,3.68,10.3,2.83,-1.53,NA,4755,369,,,,,,,,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1,,,,,,,,7.8,,68.7,,15.5,6.4,10220,1281,,,,91,92,,10.3,,,,0.5,,,28.4,,,,14.2,,,,199,199,230,0.865217391
365,Trinidad and Tobago,1999,TTO,High income,WB_HI,18,3.8,230,49,70,159,2.6,250,33,19,13,87,9,NA,NA,NA,NA,NA,7.68E+09,4.84E+10,4.29E+10,6.81E+09,88.6,4.39,5970,37600,33300,5290,3.94,13200,11400,32700,1.69E+10,1.47E+10,7.27E+09,4.58E+10,4.04E+10,6.41E+09,3.87,5650,35600,31400,3.42,4680,12500,10800,6.03E+09,1.61E+10,1.38E+10,225,486,2.36,1.89,6.4,44.4,4.25,10.6,2.74,7.94,NA,,341,,,,,,,,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.2,,,,,,,,4.4,,68.6,,12.4,6.8,10750,1287,,48.2,,91,92,,10.6,93.9,8,,0.4,,,35.1,101.4,8.5,2.1,13.1,0,1,1,159,161,230,0.7
366,Trinidad and Tobago,2000,TTO,High income,WB_HI,17,3.8,210,49,92,198,2.2,230,29,18,17,115,11,NA,NA,NA,NA,NA,8.15E+09,5.14E+10,5.14E+10,8.15E+09,100,6.13,6310,39800,39800,6310,5.71,13900,12300,34100,1.80E+10,1.59E+10,7.53E+09,4.74E+10,4.74E+10,7.53E+09,3.55,5820,36700,36700,3.13,5200,12900,11400,6.72E+09,1.66E+10,1.47E+10,245,479,2.21,1.67,5.79,43,3.88,10.8,2.66,12.9,NA,,335,,,,,,,,4.61,14.1,,1000000,17,210,3.8,49,13.2,161,198,19.3,193,5,94.29,65,68,11,2,6,68,14,9,9,2.2,,,,,,,,,,,,,,,,,,,,,0,1.3,8.3,19,0.707,,,,-3.1,6.1,2696,68.5,,15.3,8.9,11390,1292,5.3,,14.3,91,92,,10.8,86.6,,,0.4,,,49,99.5,7.6,1.9,12.1,0,13,13,198,224,210,1.066666667
367,Trinidad and Tobago,2001,TTO,High income,WB_HI,16,3.8,210,49,100,206,2,220,26,17,6,152,19,NA,NA,NA,NA,Yes,8.49E+09,5.35E+10,5.50E+10,8.82E+09,103,4.09,6540,41200,42400,6800,3.7,14400,13100,34700,1.87E+10,1.70E+10,7.96E+09,5.02E+10,5.16E+10,8.29E+09,5.81,6140,38700,39800,5.41,5940,13600,12300,7.70E+09,1.76E+10,1.59E+10,281,541,2.17,1.96,6.56,47.4,4.13,11.1,2.73,2.87,NA,4809,370,,,,,,,,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.3,,,,,,,,4.1,2734,68.4,,15.9,11.7,12290,1297,,60,,92,92,,11.1,80.7,,,0.4,,,54.1,103.3,8.6,1.2,10.8,7,,7,206,220,210,1.047619048
368,Trinidad and Tobago,2002,TTO,High income,WB_HI,15,3.6,190,47,69,133,1.7,210,23,16,11,60,11,NA,NA,NA,NA,NA,9.17E+09,5.78E+10,5.63E+10,9.01E+09,97.5,8.01,7040,44400,43200,6920,7.63,15500,14300,36700,2.02E+10,1.86E+10,8.66E+09,5.46E+10,5.33E+10,8.53E+09,8.74,6650,41900,40900,8.36,6640,14700,13600,8.64E+09,1.91E+10,1.76E+10,331,685,2.35,2.43,8.84,50.9,4.78,11.3,2.65,-5.26,NA,,323,,,,,,,,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.3,,,,,,,,8,2669,68.3,,10.2,4.6,13540,1302,,,,92,92,,11.3,,,,0.4,,,51.2,97.7,8.1,1.8,10.4,,,30,133,163,190,0.857894737
369,Trinidad and Tobago,2003,TTO,High income,WB_HI,15,6,190,78,78,147,1.6,180,21,14,6,77,8,NA,NA,NA,NA,NA,1.05E+10,6.61E+10,7.07E+10,1.12E+10,107,14.4,8030,50600,54200,8600,14,17700,16700,41300,2.31E+10,2.18E+10,9.83E+09,6.20E+10,6.64E+10,1.06E+10,13.6,7530,47400,50900,13.2,7920,16600,15700,1.03E+10,2.17E+10,2.04E+10,425,824,2.53,2.42,8.27,48.9,4.94,11.6,2.59,9.81,NA,4794,351,,,,,,,,5.41,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.4,,,,,,,,14.4,2643,68.5,,11.3,5.9,15650,1306,,,,92,92,,11.6,85.1,,,0.4,,,38.2,109.1,9.4,1.5,10.5,2,25,,147,174,190,0.915789474
370,Trinidad and Tobago,2004,TTO,High income,WB_HI,15,3.9,200,51,88,178,1.6,220,21,17,16,71,8,NA,NA,NA,NA,NA,1.13E+10,7.13E+10,8.12E+10,1.29E+10,114,7.9,8640,54400,61900,9830,7.52,19000,18400,42300,2.49E+10,2.41E+10,1.10E+10,6.90E+10,7.87E+10,1.25E+10,11.4,8360,52700,60000,11,9420,18500,17900,1.23E+10,2.42E+10,2.34E+10,491,920,2.62,2.37,8.35,47.5,5,11.9,2.55,6.34,NA,3924,297,,,,,,,,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.4,,,,,,,,7.9,2648,68.7,,13.6,5.4,17850,1311,,,,93,92,,11.8,91.9,,98.4,0.4,,,29.8,104.7,8.5,1.4,8.3,2,5,1,178,186,200,0.93
371,Trinidad and Tobago,2005,TTO,High income,WB_HI,17,5.7,220,74,76,166,1.7,220,23,17,12,95,4,3.8,3.8,NA,NA,NA,1.20E+10,7.54E+10,1.01E+11,1.61E+10,133,5.76,9100,57300,76500,12200,5.38,20100,20100,43700,2.64E+10,2.64E+10,1.14E+10,7.17E+10,9.59E+10,1.53E+10,3.81,8650,54500,72900,3.44,10900,19100,19100,1.43E+10,2.51E+10,2.51E+10,688,1140,2.67,2.99,10.9,52.9,5.66,12.1,2.51,17.3,NA,3991,307,,,,,,,,6.06,,,1000000,17,220,5.7,74,11.3,146,166,15.7,157,9,75.45,66,72,12,,16,57,29,0,14,1.7,,,,,124,42,69,24,15,36,,12,29,,,,,,,3,1.81,1.4,8.8,23.5,0.741,,,,-3,5.8,2667,69,,12.6,7.2,19560,1315,,,,93,92,,12.1,90.2,,,0.4,,,24.8,105.8,9,1.4,8,1,12,,166,179,220,0.813636364
372,Trinidad and Tobago,2006,TTO,High income,WB_HI,18,0.93,230,12,99,232,1.8,290,24,22,17,149,9,3.8,3.8,NA,NA,Yes,1.36E+10,8.54E+10,1.16E+11,1.85E+10,136,13.2,10300,64700,87800,14000,12.8,22600,23300,48900,2.99E+10,3.08E+10,1.27E+10,8.00E+10,1.10E+11,1.75E+10,11.7,9620,60600,83300,11.2,13000,21300,22100,1.72E+10,2.81E+10,2.92E+10,690,1160,2.29,2.67,8.25,53.7,4.96,12.4,2.54,1.74,NA,3851,296,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.4,8.9,26.1,0.748,,,,,13.2,2716,69.2,,17.6,11.3,22170,1320,,,,94,92,,12.4,,,,0.4,,,20.6,99.3,8.8,3.3,6.3,1,20,,232,253,230,1.1
373,Trinidad and Tobago,2007,TTO,High income,WB_HI,19,5.6,250,74,88,218,1.9,250,25,19,17,130,10,3.8,3.8,NA,"Yes, within the country",Yes,1.42E+10,8.95E+10,1.37E+11,2.17E+10,153,4.8,10700,67500,103000,16400,4.38,23600,25100,51100,3.13E+10,3.32E+10,1.35E+10,8.52E+10,1.31E+11,2.08E+10,6.54,10200,64300,98700,6.12,14900,22600,24000,1.97E+10,2.99E+10,3.18E+10,787,1210,2.45,2.37,8.27,49.1,4.82,12.7,2.51,12.7,NA,3510,270,,,,,,,,6.16,11.4,,,,,,,,,,,,,,,65,15,2,18,29,37,0,31,,,,,,,,,,,,,,,,,,,,,,0,1.4,9,27.9,0.752,1.2,,,,4.8,2721,69.4,,16.4,9.8,23970,1326,,,19.9,94,92,,12.6,93.1,,,0.4,,,12.3,104.5,9.3,1.2,5.5,3,39,,218,260,250,1.04
374,Trinidad and Tobago,2008,TTO,High income,WB_HI,24,4.4,260,59,110,279,1.9,280,26,21,9,169,29,3.8,3.8,NA,"Yes, within the country",Yes,1.46E+10,9.19E+10,1.75E+11,2.80E+10,191,2.7,11000,69000,132000,21000,2.29,24200,26200,51400,3.21E+10,3.49E+10,1.40E+10,8.84E+10,1.68E+11,2.68E+10,3.67,10500,66400,126000,3.26,17100,23300,25100,2.28E+10,3.10E+10,3.34E+10,909,1140,2.22,2.12,8.8,48.9,4.34,12.9,2.47,24.6,NA,,287,,,,,,,,6.28,,,1000000,24,320,5.2,69,18.8,251,279,27.5,275,4,87.19,64,67,15,4,14,36,11,6,47,2.9,,,,,322,73,100,23,36,49,6,10,14,,,,,,6,0,0,1.5,,,,,,,,2.7,2738,69.6,,21,12.7,25380,1331,,,,94,92,,12.9,90.2,13,,0.4,,,7.1,106.7,9.6,1.6,4.6,6,26,11,279,322,260,1.238461538
375,Trinidad and Tobago,2009,TTO,High income,WB_HI,24,6.3,270,84,100,272,2,280,27,21,19,154,21,NA,NA,NA,No,Yes,1.41E+10,8.89E+10,1.24E+11,1.97E+10,140,-3.3,10600,66500,93100,14800,-3.68,23300,25600,49900,3.11E+10,3.42E+10,NA,NA,1.18E+11,1.87E+10,NA,NA,NA,88300,NA,16400,23635,24300,2.18E+10,NA,3.24E+10,935,1620,3.59,2.76,7.56,43.4,6.35,13.2,2.42,-26.6,NA,,281,,,,,,,,6.19,,,1346350,20,270,6.3,84,13.7,186,272,19.61,264,8,100.74,63,69,14,1,14,68,15,0,17,2,,,,,306,95,94,31,6,6,4,13,14,,,,,,,,0,1.5,9.2,,0.756,1.2,,,,-3.3,2751,69.8,,20.4,11.5,24230,1336,,,,94,92,,13.1,92,,,0.4,,,7.3,,,,5.3,12,18,22,272,324,270,1.2
376,Trinidad and Tobago,2010,TTO,High income,WB_HI,19,4.8,280,64,78,219,2.1,310,28,23,20,136,0,NA,NA,NA,"Yes, using laboratories in another country",Yes,1.41E+10,8.89E+10,1.33E+11,2.09E+10,150,0,10500,66200,99100,15600,-0.381,23200,25700,49800,3.11E+10,3.44E+10,NA,NA,1.26E+11,1.99E+10,NA,NA,NA,94000,NA,15800,24698,24400,2.13E+10,NA,3.27E+10,977,1620,2.96,3.32,9.28,52.8,6.28,13.4,2.37,6.92,NA,3700,274,,,,,,,,,11.4,,1346350,21,280,4.8,64,16.2,216,219,15.89,214,5,78.21,70,76,9,3,11,63,14,0,23,2.1,,,,,254,58,98,23,20,34,11,11,19,,,,,,,,0,1.5,9.2,,0.758,,26.7,2.6,-3,0,,70,,16.3,10.1,24400,1341,,,,94,92,,13.4,91,,98.8,0.3,,,5.2,,,,3,2,20,17,219,258,280,0.921428571
377,Trinidad and Tobago,2011,TTO,High income,WB_HI,19,7.1,290,95,78,224,2.2,290,29,22,19,121,4,NA,NA,NA,No,Yes,1.35E+10,8.52E+10,1.44E+11,2.25E+10,169,-4.1,10000,63300,107000,16700,-4.45,22100,25100,50600,2.98E+10,3.38E+10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25762,NA,NA,NA,NA,956,1490,2.7,3.03,8.01,52.9,5.73,13.7,2.33,12.8,NA,3500,259,29.4,2.8,5.2,7.5,9,4380,84,,12.33,19,1346350,21,290,7.1,95,13.9,195,224,16,217,7,77.24,61,72,,,,,,,,2.2,33,,7067,715,250,83,94,33,30,36,,17,20,1.8,3.6,12,6.1,9.7,,,0,1.5,9.2,,0.759,,,,,-1.4,,70.2,3.2,,,24940,1346,,,,95,92,,13.7,,,,0.3,,,,,,,3,4,20,18,224,266,290,0.917241379
378,Trinidad and Tobago,2012,TTO,High income,WB_HI,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,Uruguay,1995,URY,Upper middle income,WB_UMI,26,2.3,840,74,75,625,2.6,1100,83,34,78,349,58,NA,NA,NA,NA,NA,1.98E+10,3.66E+11,1.23E+11,1.93E+10,33.5,-1.45,6150,113000,38000,5990,-2.15,8540,6950,20200,2.75E+10,2.24E+10,1.95E+10,3.60E+11,1.21E+11,1.90E+10,-1.18,6050,112000,37400,-1.89,5530,8400,6840,1.78E+10,2.71E+10,2.20E+10,934,1080,8.75,6.85,22.2,43.9,15.6,90.5,1.07,41,49.2,3192,99,,,,,,,,8.23,,,3000000,26,840,2.3,74,23.7,766,625,20.17,605,20,74.4,66,68,10,1,4,76,16,0,8,2.6,,,,,,,,,,,,,,,,,,,,,0,0.4,,,,,,,,-1.4,,73.7,,19.4,10.8,6840,3223,,,,96,94,99,90.5,94.3,36,,0.6,0.6,,3.9,,,,10.2,,,,625,625,840,0.744047619
380,Uruguay,1996,URY,Upper middle income,WB_UMI,26,2.7,830,86,84,701,2.5,1100,81,33,95,426,NA,NA,NA,NA,NA,NA,2.09E+10,3.86E+11,1.64E+11,2.05E+10,42.4,5.58,6470,119000,50500,6340,5.18,8980,7440,21900,2.91E+10,2.41E+10,2.06E+10,3.80E+11,1.61E+11,2.02E+10,5.78,6370,118000,49800,5.39,6190,8860,7340,2.00E+10,2.87E+10,2.37E+10,822,964,7.28,5.72,19.4,44,13,90.7,0.549,26.4,49.1,,107,,,,,,,,7.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.4,,,,,,,,5.6,,73.9,,21.6,13.1,7340,3246,,,,97,95,99,90.7,95.7,31,96.8,0.6,0.7,,4.8,,,,11.9,0,0,0,701,701,830,0.844578313
381,Uruguay,1997,URY,Upper middle income,WB_UMI,25,3,830,98,85,708,2.4,1000,80,32,58,423,NA,NA,NA,NA,NA,NA,2.27E+10,4.19E+11,2.26E+11,2.40E+10,54,8.55,6970,129000,69500,7360,7.86,9690,8180,23100,3.16E+10,2.66E+10,2.25E+10,4.16E+11,2.25E+11,2.38E+10,9.24,6920,128000,68900,8.55,7000,9610,8110,2.28E+10,3.13E+10,2.64E+10,683,758,5.79,3.52,11.6,37.9,9.31,90.9,0.808,27.5,48.9,,118,,,,,,,,7.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5,,,,,,,,8.5,,74.2,,21.7,12.9,8110,3269,,,,97,95,99,90.8,,37,,0.6,0.6,,5.3,19.6,41.4,2.4,11.4,12,16,28,708,764,830,0.920481928
382,Uruguay,1998,URY,Upper middle income,WB_UMI,25,3.3,820,110,81,668,2.4,1000,78,31,73,374,57,NA,NA,NA,NA,NA,2.37E+10,4.38E+11,2.66E+11,2.54E+10,60.7,4.52,7250,134000,81200,7750,3.96,10100,8620,25600,3.30E+10,2.82E+10,2.35E+10,4.34E+11,2.64E+11,2.52E+10,4.47,7190,133000,80500,3.91,7280,9990,8550,2.38E+10,3.27E+10,2.80E+10,776,862,6.32,3.73,12.6,37.1,10.1,91,0.711,12.4,48.8,3927,119,,,,,,,,7.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5,,,,,,,,4.5,,74.4,,20.3,11.4,8550,3290,,52.4,,98,96,99,91,96.8,,,0.5,0.8,,5.5,20,38.8,1.9,10,19,0,19,668,706,820,0.86097561
